place,placeName,abstract,country,subject,broaderSubject,placeType,broaderPlaceType,population
http://dbpedia.org/resource/Moyadam,Moyadam,"Moyadam (from Irish Maigh Doinn, meaning 'Donn’s plain') is a townland of 685 acres in County Antrim, Northern Ireland. It is situated in the civil parish of Grange of Nilteen and the historic barony of Antrim Upper.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Antrim,http://dbpedia.org/resource/Category:History_of_County_Antrim,,,
http://dbpedia.org/resource/Moyadam,Moyadam,"Moyadam (from Irish Maigh Doinn, meaning 'Donn’s plain') is a townland of 685 acres in County Antrim, Northern Ireland. It is situated in the civil parish of Grange of Nilteen and the historic barony of Antrim Upper.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Antrim,http://dbpedia.org/resource/Category:Archaeological_sites_in_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Moyadam,Moyadam,"Moyadam (from Irish Maigh Doinn, meaning 'Donn’s plain') is a townland of 685 acres in County Antrim, Northern Ireland. It is situated in the civil parish of Grange of Nilteen and the historic barony of Antrim Upper.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Antrim,http://dbpedia.org/resource/Category:Buildings_and_structures_in_County_Antrim,,,
http://dbpedia.org/resource/Moyadam,Moyadam,"Moyadam (from Irish Maigh Doinn, meaning 'Donn’s plain') is a townland of 685 acres in County Antrim, Northern Ireland. It is situated in the civil parish of Grange of Nilteen and the historic barony of Antrim Upper.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Antrim,http://dbpedia.org/resource/Category:Protected_areas_of_County_Antrim,,,
http://dbpedia.org/resource/Moyadam,Moyadam,"Moyadam (from Irish Maigh Doinn, meaning 'Donn’s plain') is a townland of 685 acres in County Antrim, Northern Ireland. It is situated in the civil parish of Grange of Nilteen and the historic barony of Antrim Upper.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Antrim,http://dbpedia.org/resource/Category:Geography_of_County_Antrim,,,
http://dbpedia.org/resource/Moyadam,Moyadam,"Moyadam (from Irish Maigh Doinn, meaning 'Donn’s plain') is a townland of 685 acres in County Antrim, Northern Ireland. It is situated in the civil parish of Grange of Nilteen and the historic barony of Antrim Upper.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Antrim,http://dbpedia.org/resource/Category:Tourist_attractions_in_County_Antrim,,,
http://dbpedia.org/resource/Moyadam,Moyadam,"Moyadam (from Irish Maigh Doinn, meaning 'Donn’s plain') is a townland of 685 acres in County Antrim, Northern Ireland. It is situated in the civil parish of Grange of Nilteen and the historic barony of Antrim Upper.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Grange_of_Nilteen,http://dbpedia.org/resource/Category:Barony_of_Antrim_Upper,,,
http://dbpedia.org/resource/Moyadam,Moyadam,"Moyadam (from Irish Maigh Doinn, meaning 'Donn’s plain') is a townland of 685 acres in County Antrim, Northern Ireland. It is situated in the civil parish of Grange of Nilteen and the historic barony of Antrim Upper.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Grange_of_Nilteen,http://dbpedia.org/resource/Category:Civil_parishes_of_County_Antrim,,,
http://dbpedia.org/resource/Moyadam,Moyadam,"Moyadam (from Irish Maigh Doinn, meaning 'Donn’s plain') is a townland of 685 acres in County Antrim, Northern Ireland. It is situated in the civil parish of Grange of Nilteen and the historic barony of Antrim Upper.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Antrim,http://dbpedia.org/resource/Category:Townlands_of_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Moyadam,Moyadam,"Moyadam (from Irish Maigh Doinn, meaning 'Donn’s plain') is a townland of 685 acres in County Antrim, Northern Ireland. It is situated in the civil parish of Grange of Nilteen and the historic barony of Antrim Upper.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Antrim,http://dbpedia.org/resource/Category:Geography_of_County_Antrim,,,
http://dbpedia.org/resource/Bullock_Park,Bullock Park,"Bullock Park is a townland in County Tyrone, Northern Ireland. It is situated in the historic barony of Omagh West and the civil parish of Longfield West and covers an area of 398 acres.
The population of the townland increased slightly overall during the 19th century:

The townland contains one Scheduled Historic Monument: a Portal tomb (grid ref:  H2778 7892).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Longfield_West,http://dbpedia.org/resource/Category:Barony_of_Omagh_West,,,
http://dbpedia.org/resource/Bullock_Park,Bullock Park,"Bullock Park is a townland in County Tyrone, Northern Ireland. It is situated in the historic barony of Omagh West and the civil parish of Longfield West and covers an area of 398 acres.
The population of the townland increased slightly overall during the 19th century:

The townland contains one Scheduled Historic Monument: a Portal tomb (grid ref:  H2778 7892).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Longfield_West,http://dbpedia.org/resource/Category:Civil_parishes_of_County_Tyrone,,,
http://dbpedia.org/resource/Bullock_Park,Bullock Park,"Bullock Park is a townland in County Tyrone, Northern Ireland. It is situated in the historic barony of Omagh West and the civil parish of Longfield West and covers an area of 398 acres.
The population of the townland increased slightly overall during the 19th century:

The townland contains one Scheduled Historic Monument: a Portal tomb (grid ref:  H2778 7892).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Tyrone,http://dbpedia.org/resource/Category:History_of_County_Tyrone,,,
http://dbpedia.org/resource/Bullock_Park,Bullock Park,"Bullock Park is a townland in County Tyrone, Northern Ireland. It is situated in the historic barony of Omagh West and the civil parish of Longfield West and covers an area of 398 acres.
The population of the townland increased slightly overall during the 19th century:

The townland contains one Scheduled Historic Monument: a Portal tomb (grid ref:  H2778 7892).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Tyrone,http://dbpedia.org/resource/Category:Archaeological_sites_in_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Bullock_Park,Bullock Park,"Bullock Park is a townland in County Tyrone, Northern Ireland. It is situated in the historic barony of Omagh West and the civil parish of Longfield West and covers an area of 398 acres.
The population of the townland increased slightly overall during the 19th century:

The townland contains one Scheduled Historic Monument: a Portal tomb (grid ref:  H2778 7892).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Tyrone,http://dbpedia.org/resource/Category:Buildings_and_structures_in_County_Tyrone,,,
http://dbpedia.org/resource/Bullock_Park,Bullock Park,"Bullock Park is a townland in County Tyrone, Northern Ireland. It is situated in the historic barony of Omagh West and the civil parish of Longfield West and covers an area of 398 acres.
The population of the townland increased slightly overall during the 19th century:

The townland contains one Scheduled Historic Monument: a Portal tomb (grid ref:  H2778 7892).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Tyrone,http://dbpedia.org/resource/Category:Tourist_attractions_in_County_Tyrone,,,
http://dbpedia.org/resource/Bullock_Park,Bullock Park,"Bullock Park is a townland in County Tyrone, Northern Ireland. It is situated in the historic barony of Omagh West and the civil parish of Longfield West and covers an area of 398 acres.
The population of the townland increased slightly overall during the 19th century:

The townland contains one Scheduled Historic Monument: a Portal tomb (grid ref:  H2778 7892).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Tyrone,http://dbpedia.org/resource/Category:Geography_of_County_Tyrone,,,
http://dbpedia.org/resource/Bullock_Park,Bullock Park,"Bullock Park is a townland in County Tyrone, Northern Ireland. It is situated in the historic barony of Omagh West and the civil parish of Longfield West and covers an area of 398 acres.
The population of the townland increased slightly overall during the 19th century:

The townland contains one Scheduled Historic Monument: a Portal tomb (grid ref:  H2778 7892).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Tyrone,http://dbpedia.org/resource/Category:Geography_of_County_Tyrone,,,
http://dbpedia.org/resource/Bullock_Park,Bullock Park,"Bullock Park is a townland in County Tyrone, Northern Ireland. It is situated in the historic barony of Omagh West and the civil parish of Longfield West and covers an area of 398 acres.
The population of the townland increased slightly overall during the 19th century:

The townland contains one Scheduled Historic Monument: a Portal tomb (grid ref:  H2778 7892).",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Townlands_of_County_Tyrone,http://dbpedia.org/resource/Category:Townlands_of_Northern_Ireland_by_county,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Geography_of_Belfast,http://dbpedia.org/resource/Category:Geography_of_County_Antrim,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Geography_of_Belfast,http://dbpedia.org/resource/Category:Belfast,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Geography_of_Belfast,http://dbpedia.org/resource/Category:Tourism_in_Belfast,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Geography_of_Belfast,http://dbpedia.org/resource/Category:Geography_of_Northern_Ireland_by_city,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Drumbeg,http://dbpedia.org/resource/Category:Civil_parishes_of_County_Antrim,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Drumbeg,http://dbpedia.org/resource/Category:Civil_parishes_of_County_Down,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Drumbeg,http://dbpedia.org/resource/Category:Barony_of_Castlereagh_Upper,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Drumbeg,http://dbpedia.org/resource/Category:Barony_of_Belfast_Upper,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Belfast_City_Council,http://dbpedia.org/resource/Category:Councils_of_Northern_Ireland,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Belfast_City_Council,http://dbpedia.org/resource/Category:Local_government_in_Belfast,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Belfast_City_Council,http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_organisations_based_in_Northern_Ireland,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Barony_of_Belfast_Upper,http://dbpedia.org/resource/Category:Baronies_of_County_Antrim,,,
http://dbpedia.org/resource/Taughmonagh,Taughmonagh,"Taughmonagh (from Irish  Tuath Monach 'tribe of Monaigh') is a small housing estate in south Belfast, Northern Ireland, within the civil parishes of Drumbeg and Shankill, and barony of Belfast Upper.  Taughmonagh has become known for being a staunchly loyalist estate.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Civil_parish_of_Shankill,http://dbpedia.org/resource/Category:Civil_parishes_of_County_Antrim,,,
http://dbpedia.org/resource/Swatragh,Swatragh,"Swatragh (from Irish an Suaitreach, meaning 'billeted soldier') is a village and townland in County Londonderry, Northern Ireland. Swatragh is on the main A29 road north of Maghera, and is situated within Mid-Ulster District. The population was 372 in the 2021 census. 
The village has three churches: one Roman Catholic, one Church of Ireland, and one Presbyterian. The Catholic and Church of Ireland churches are listed buildings. St John's is the local primary school.

Swatragh's name in Irish, an Suaitreach, is derived from a shortened form of Baile an tSuaitrigh meaning ""townland of the billeted soldier"".",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Mid-Ulster_District,"http://dbpedia.org/resource/Category:Districts_of_Northern_Ireland,_2015-present",,,372
http://dbpedia.org/resource/Swatragh,Swatragh,"Swatragh (from Irish an Suaitreach, meaning 'billeted soldier') is a village and townland in County Londonderry, Northern Ireland. Swatragh is on the main A29 road north of Maghera, and is situated within Mid-Ulster District. The population was 372 in the 2021 census. 
The village has three churches: one Roman Catholic, one Church of Ireland, and one Presbyterian. The Catholic and Church of Ireland churches are listed buildings. St John's is the local primary school.

Swatragh's name in Irish, an Suaitreach, is derived from a shortened form of Baile an tSuaitrigh meaning ""townland of the billeted soldier"".",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Villages_in_County_Londonderry,http://dbpedia.org/resource/Category:Villages_in_Northern_Ireland,,,372
http://dbpedia.org/resource/Swatragh,Swatragh,"Swatragh (from Irish an Suaitreach, meaning 'billeted soldier') is a village and townland in County Londonderry, Northern Ireland. Swatragh is on the main A29 road north of Maghera, and is situated within Mid-Ulster District. The population was 372 in the 2021 census. 
The village has three churches: one Roman Catholic, one Church of Ireland, and one Presbyterian. The Catholic and Church of Ireland churches are listed buildings. St John's is the local primary school.

Swatragh's name in Irish, an Suaitreach, is derived from a shortened form of Baile an tSuaitrigh meaning ""townland of the billeted soldier"".",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Villages_in_County_Londonderry,http://dbpedia.org/resource/Category:Geography_of_County_Londonderry,,,372
http://dbpedia.org/resource/Swatragh,Swatragh,"Swatragh (from Irish an Suaitreach, meaning 'billeted soldier') is a village and townland in County Londonderry, Northern Ireland. Swatragh is on the main A29 road north of Maghera, and is situated within Mid-Ulster District. The population was 372 in the 2021 census. 
The village has three churches: one Roman Catholic, one Church of Ireland, and one Presbyterian. The Catholic and Church of Ireland churches are listed buildings. St John's is the local primary school.

Swatragh's name in Irish, an Suaitreach, is derived from a shortened form of Baile an tSuaitrigh meaning ""townland of the billeted soldier"".",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:Villages_in_County_Londonderry,http://dbpedia.org/resource/Category:Towns_and_villages_in_Northern_Ireland_by_county,,,372
http://dbpedia.org/resource/Glenanne_gang,Glenanne gang,"The Glenanne gang or Glenanne group was a secret informal alliance of Ulster loyalists who carried out shooting and bombing attacks against Catholics and Irish nationalists in the 1970s, during the Troubles. Most of its attacks took place in the ""murder triangle"" area of counties Armagh and Tyrone in Northern Ireland. It also launched some attacks elsewhere in Northern Ireland and in the Republic of Ireland. The gang consisted of soldiers from the British Army's Ulster Defence Regiment (UDR), police officers from the Royal Ulster Constabulary (RUC) and members of the Mid-Ulster Brigade of the Ulster Volunteer Force (UVF). Twenty-five UDR soldiers and RUC police officers were named as purported members of the gang. Details about the group have come from many sources, including the affidavit of former member and RUC officer John Weir; statements by other former members; police, army and court documents; and ballistics evidence linking the same weapons to various attacks. Since 2003, the group's activities have also been investigated by the 2006 Cassel Report and three reports commissioned by Irish Supreme Court Justice Henry Barron, known as the Barron Reports. A book focusing on the group's activities, Lethal Allies: British Collusion in Ireland, by Anne Cadwallader, was published in 2013. It drew on all the aforementioned sources, as well as Historical Enquiries Team investigations.  The book was the basis for the 2019 documentary film Unquiet Graves, directed by Sean Murray.
According to Lethal Allies, permutations of the group killed about 120 people – almost all of whom were Catholic civilians with no links to Irish republican paramilitaries. The Cassel Report investigated 76 killings attributed to the group and found evidence that UDR soldiers and RUC police officers were involved in 74 of those. John Weir said his superiors knew he was working with loyalist militants but allowed it to continue. The Cassel Report also said that some senior officers knew of the crimes but did nothing to prevent, investigate or punish. It has been alleged that some key members were double agents working for British military intelligence and RUC Special Branch.
Attacks attributed to the group include the Dublin and Monaghan bombings (1974), the Miami Showband killings (1975), the Reavey and O'Dowd killings (1976) and the Hillcrest Bar bombing (1976). Many of the victims were killed at their homes or in indiscriminate attacks on Catholic-owned pubs with guns and/or bombs. Some were shot after being stopped at fake British Army checkpoints and a number of the attacks were co-ordinated. When it wished to ""claim"" its attacks, the group usually used the name ""Protestant Action Force"". The name ""Glenanne gang"" has been used since 2003 and is derived from the farm at 59 Lough Road, Glenanne (three miles south of Markethill, County Armagh) that was used as the gang's main 'base of operations'. It also made use of a farm near Dungannon.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:The_Troubles_in_County_Armagh,http://dbpedia.org/resource/Category:20th_century_in_County_Armagh,,,
http://dbpedia.org/resource/Glenanne_gang,Glenanne gang,"The Glenanne gang or Glenanne group was a secret informal alliance of Ulster loyalists who carried out shooting and bombing attacks against Catholics and Irish nationalists in the 1970s, during the Troubles. Most of its attacks took place in the ""murder triangle"" area of counties Armagh and Tyrone in Northern Ireland. It also launched some attacks elsewhere in Northern Ireland and in the Republic of Ireland. The gang consisted of soldiers from the British Army's Ulster Defence Regiment (UDR), police officers from the Royal Ulster Constabulary (RUC) and members of the Mid-Ulster Brigade of the Ulster Volunteer Force (UVF). Twenty-five UDR soldiers and RUC police officers were named as purported members of the gang. Details about the group have come from many sources, including the affidavit of former member and RUC officer John Weir; statements by other former members; police, army and court documents; and ballistics evidence linking the same weapons to various attacks. Since 2003, the group's activities have also been investigated by the 2006 Cassel Report and three reports commissioned by Irish Supreme Court Justice Henry Barron, known as the Barron Reports. A book focusing on the group's activities, Lethal Allies: British Collusion in Ireland, by Anne Cadwallader, was published in 2013. It drew on all the aforementioned sources, as well as Historical Enquiries Team investigations.  The book was the basis for the 2019 documentary film Unquiet Graves, directed by Sean Murray.
According to Lethal Allies, permutations of the group killed about 120 people – almost all of whom were Catholic civilians with no links to Irish republican paramilitaries. The Cassel Report investigated 76 killings attributed to the group and found evidence that UDR soldiers and RUC police officers were involved in 74 of those. John Weir said his superiors knew he was working with loyalist militants but allowed it to continue. The Cassel Report also said that some senior officers knew of the crimes but did nothing to prevent, investigate or punish. It has been alleged that some key members were double agents working for British military intelligence and RUC Special Branch.
Attacks attributed to the group include the Dublin and Monaghan bombings (1974), the Miami Showband killings (1975), the Reavey and O'Dowd killings (1976) and the Hillcrest Bar bombing (1976). Many of the victims were killed at their homes or in indiscriminate attacks on Catholic-owned pubs with guns and/or bombs. Some were shot after being stopped at fake British Army checkpoints and a number of the attacks were co-ordinated. When it wished to ""claim"" its attacks, the group usually used the name ""Protestant Action Force"". The name ""Glenanne gang"" has been used since 2003 and is derived from the farm at 59 Lough Road, Glenanne (three miles south of Markethill, County Armagh) that was used as the gang's main 'base of operations'. It also made use of a farm near Dungannon.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:The_Troubles_in_County_Armagh,http://dbpedia.org/resource/Category:Military_history_of_County_Armagh,,,
http://dbpedia.org/resource/Glenanne_gang,Glenanne gang,"The Glenanne gang or Glenanne group was a secret informal alliance of Ulster loyalists who carried out shooting and bombing attacks against Catholics and Irish nationalists in the 1970s, during the Troubles. Most of its attacks took place in the ""murder triangle"" area of counties Armagh and Tyrone in Northern Ireland. It also launched some attacks elsewhere in Northern Ireland and in the Republic of Ireland. The gang consisted of soldiers from the British Army's Ulster Defence Regiment (UDR), police officers from the Royal Ulster Constabulary (RUC) and members of the Mid-Ulster Brigade of the Ulster Volunteer Force (UVF). Twenty-five UDR soldiers and RUC police officers were named as purported members of the gang. Details about the group have come from many sources, including the affidavit of former member and RUC officer John Weir; statements by other former members; police, army and court documents; and ballistics evidence linking the same weapons to various attacks. Since 2003, the group's activities have also been investigated by the 2006 Cassel Report and three reports commissioned by Irish Supreme Court Justice Henry Barron, known as the Barron Reports. A book focusing on the group's activities, Lethal Allies: British Collusion in Ireland, by Anne Cadwallader, was published in 2013. It drew on all the aforementioned sources, as well as Historical Enquiries Team investigations.  The book was the basis for the 2019 documentary film Unquiet Graves, directed by Sean Murray.
According to Lethal Allies, permutations of the group killed about 120 people – almost all of whom were Catholic civilians with no links to Irish republican paramilitaries. The Cassel Report investigated 76 killings attributed to the group and found evidence that UDR soldiers and RUC police officers were involved in 74 of those. John Weir said his superiors knew he was working with loyalist militants but allowed it to continue. The Cassel Report also said that some senior officers knew of the crimes but did nothing to prevent, investigate or punish. It has been alleged that some key members were double agents working for British military intelligence and RUC Special Branch.
Attacks attributed to the group include the Dublin and Monaghan bombings (1974), the Miami Showband killings (1975), the Reavey and O'Dowd killings (1976) and the Hillcrest Bar bombing (1976). Many of the victims were killed at their homes or in indiscriminate attacks on Catholic-owned pubs with guns and/or bombs. Some were shot after being stopped at fake British Army checkpoints and a number of the attacks were co-ordinated. When it wished to ""claim"" its attacks, the group usually used the name ""Protestant Action Force"". The name ""Glenanne gang"" has been used since 2003 and is derived from the farm at 59 Lough Road, Glenanne (three miles south of Markethill, County Armagh) that was used as the gang's main 'base of operations'. It also made use of a farm near Dungannon.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:The_Troubles_in_County_Armagh,http://dbpedia.org/resource/Category:The_Troubles_(Northern_Ireland)_by_locality,,,
http://dbpedia.org/resource/Glenanne_gang,Glenanne gang,"The Glenanne gang or Glenanne group was a secret informal alliance of Ulster loyalists who carried out shooting and bombing attacks against Catholics and Irish nationalists in the 1970s, during the Troubles. Most of its attacks took place in the ""murder triangle"" area of counties Armagh and Tyrone in Northern Ireland. It also launched some attacks elsewhere in Northern Ireland and in the Republic of Ireland. The gang consisted of soldiers from the British Army's Ulster Defence Regiment (UDR), police officers from the Royal Ulster Constabulary (RUC) and members of the Mid-Ulster Brigade of the Ulster Volunteer Force (UVF). Twenty-five UDR soldiers and RUC police officers were named as purported members of the gang. Details about the group have come from many sources, including the affidavit of former member and RUC officer John Weir; statements by other former members; police, army and court documents; and ballistics evidence linking the same weapons to various attacks. Since 2003, the group's activities have also been investigated by the 2006 Cassel Report and three reports commissioned by Irish Supreme Court Justice Henry Barron, known as the Barron Reports. A book focusing on the group's activities, Lethal Allies: British Collusion in Ireland, by Anne Cadwallader, was published in 2013. It drew on all the aforementioned sources, as well as Historical Enquiries Team investigations.  The book was the basis for the 2019 documentary film Unquiet Graves, directed by Sean Murray.
According to Lethal Allies, permutations of the group killed about 120 people – almost all of whom were Catholic civilians with no links to Irish republican paramilitaries. The Cassel Report investigated 76 killings attributed to the group and found evidence that UDR soldiers and RUC police officers were involved in 74 of those. John Weir said his superiors knew he was working with loyalist militants but allowed it to continue. The Cassel Report also said that some senior officers knew of the crimes but did nothing to prevent, investigate or punish. It has been alleged that some key members were double agents working for British military intelligence and RUC Special Branch.
Attacks attributed to the group include the Dublin and Monaghan bombings (1974), the Miami Showband killings (1975), the Reavey and O'Dowd killings (1976) and the Hillcrest Bar bombing (1976). Many of the victims were killed at their homes or in indiscriminate attacks on Catholic-owned pubs with guns and/or bombs. Some were shot after being stopped at fake British Army checkpoints and a number of the attacks were co-ordinated. When it wished to ""claim"" its attacks, the group usually used the name ""Protestant Action Force"". The name ""Glenanne gang"" has been used since 2003 and is derived from the farm at 59 Lough Road, Glenanne (three miles south of Markethill, County Armagh) that was used as the gang's main 'base of operations'. It also made use of a farm near Dungannon.",http://dbpedia.org/resource/Northern_Ireland,http://dbpedia.org/resource/Category:The_Troubles_(Northern_Ireland),http://dbpedia.org/resource/Category:Dirty_wars,,,
